cpg,d_GSE51057,d_GSE51032,concordant_strong,mean_abs_d
cg03758011,0.8359628836819195,0.5289431364067166,True,0.682453010044318
cg03760457,-0.12326697849843485,0.2346226939123428,False,0.1789448362053888
cg03762237,-0.07962656508830879,-0.09072788379429739,False,0.08517722444130309
cg03762572,-0.29665546572823265,-0.4641030772961085,False,0.38037927151217055
cg03763118,-0.2351300402033913,-0.11218869090591259,False,0.17365936555465195
cg03763508,-0.16604930768072979,-0.12234640433138143,False,0.1441978560060556
cg03769927,-0.9169550774638153,-0.17524714503738623,False,0.5461011112506008
cg03772020,-0.14369342442112593,-0.2786466673771405,False,0.2111700458991332
cg03775802,0.4699217300277254,0.5208339282104633,True,0.49537782911909434
cg03778909,-0.13525476163034308,-0.20070094659984766,False,0.16797785411509536
cg03779937,-0.6141632473055074,-0.20901338072542416,False,0.4115883140154658
cg03779973,-0.31103562048535227,-0.24097949157191953,False,0.2760075560286359
cg03780132,-0.1962085679646465,0.24962522904646794,False,0.22291689850555724
cg03780561,0.6941986422147783,0.15033757211784177,False,0.42226810716631
cg03783410,0.4958075469135227,0.13343265250349232,False,0.3146200997085075
cg03784048,0.14169280907814047,-0.09267541508687109,False,0.11718411208250579
cg03785426,0.006648975177758633,0.21320996702873496,False,0.1099294711032468
cg03787088,-0.7535893026224045,-0.24688738178448566,False,0.5002383422034451
cg03793055,-0.2791046507684192,-0.007922895949761415,False,0.14351377335909032
cg03796659,-0.6756656532427706,-0.2886970514680764,False,0.4821813523554235
cg03799835,-0.5937216528269899,0.4024718401994636,False,0.4980967465132267
cg03803789,-0.1386225197481393,-0.02791663951627406,False,0.08326957963220669
cg03828329,-0.3093238233425921,0.006041970597378456,False,0.15768289696998528
cg03832697,-0.28510705257519653,-0.020950898099803602,False,0.15302897533750007
cg03841065,-0.01575588597829418,-0.20734346871900766,False,0.11154967734865093
cg03845941,-0.32420826046077766,-0.4026227756559478,True,0.3634155180583627
cg03847435,-1.1732582903078292,-0.7944217588322889,True,0.9838400245700591
cg03853794,0.17340143375099265,-0.061837858101279064,False,0.11761964592613586
cg03854722,-1.045969318210924,-0.8418502018132529,True,0.9439097600120885
cg03856606,0.011145531931722394,-0.02335742710629579,False,0.017251479519009093
cg03859306,0.011978180351684072,-0.3030354612938276,False,0.15750682082275583
cg03859614,-1.0093817634158715,-0.11248034676661194,False,0.5609310550912417
cg03861143,-0.8352071360640003,0.3481752480714871,False,0.5916911920677437
cg03875496,-0.18589246667763087,0.0113396547790064,False,0.09861606072831863
cg03876150,-0.19654991305810068,-0.40475349801826493,False,0.3006517055381828
cg03877381,-0.04485095626597827,0.04335158988945061,False,0.04410127307771444
cg03879386,-0.15020023072639668,-1.117607668476113,False,0.6339039496012548
cg03879823,0.10244343083427243,-0.2378569987194595,False,0.17015021477686598
cg03884238,-0.059059650189914055,-0.8301284924862969,False,0.4445940713381055
cg03889013,-0.024745033682954682,-0.17804745122899557,False,0.10139624245597513
cg03891050,-0.20900477909511428,-0.10468412504163067,False,0.15684445206837247
cg03891644,-0.0720142506598981,-0.17049494770254808,False,0.12125459918122308
cg03892838,0.24279174468584944,-0.2902764636105245,False,0.26653410414818696
cg03893663,0.4354443334371614,0.06908071719610119,False,0.2522625253166313
cg03899824,-0.2076500535653535,-0.7312813758027358,False,0.46946571468404463
cg03900314,0.0947730458664944,-0.06261883803628376,False,0.07869594195138908
cg03901549,-0.276836435375332,-0.20346669348247484,False,0.2401515644289034
cg03901576,-0.6363850864897752,-0.2199488965203223,False,0.4281669915050488
cg03909356,-0.6234010446319448,-0.3108478583226991,True,0.46712445147732196
cg03909863,0.035763639178378444,0.011934204324978877,False,0.02384892175167866
cg03915932,-0.9397828614909319,-0.8550729907725678,True,0.8974279261317499
cg03918433,-0.11415549671832108,-0.06464070834786236,False,0.08939810253309172
cg03920544,-0.552929439574998,-0.7325316390735671,True,0.6427305393242826
cg03924164,0.01353400839616853,-0.4236522738163724,False,0.21859314110627046
cg03927133,0.1162378667185554,-0.38768038294832713,False,0.2519591248334413
cg03929816,0.026393535663250336,0.05033971709637739,False,0.03836662637981386
cg03930153,-0.0640507075120429,-0.19400482646310754,False,0.12902776698757523
cg03930313,-0.9964111777901326,-0.5024872941421558,True,0.7494492359661442
cg03934493,-0.6139453760581248,-0.17036466959031593,False,0.3921550228242204
cg03935381,-0.3395712680112408,-0.6484490940101212,True,0.494010181010681
cg03939566,-0.19332142901386723,-0.0399738848590527,False,0.11664765693645997
cg03953626,-0.09056976466148749,-0.09600621739966683,False,0.09328799103057717
cg03955537,-0.08682203617692874,0.28792103581905004,False,0.1873715359979894
cg03955927,-1.0054813372910087,0.3652263441602753,False,0.685353840725642
cg03960326,-1.2411637824183273,-0.4441448539379916,True,0.8426543181781594
cg03964696,-0.735245427101468,0.016926544105312302,False,0.3760859856033901
cg03966055,-1.2109777716401533,-0.6148486833706186,True,0.912913227505386
cg03969902,0.0036525884249489168,0.09264785578119465,False,0.04815022210307179
cg03972071,0.2276777039755675,-0.15745282814470482,False,0.19256526606013616
cg03978682,-0.7719668695039057,-0.2934212668796587,False,0.5326940681917822
cg03979258,0.20178519878697435,-0.40896776563467996,False,0.30537648221082714
cg03985005,1.606575698516284,1.2975738607131042,True,1.4520747796146942
cg03986665,0.4822616623067879,-0.39121443901040764,False,0.4367380506585978
cg03987246,0.13467100904323673,-1.211779593948977,False,0.6732253014961069
cg03989520,-0.5346318981506908,-0.3901537102240215,True,0.4623928041873562
cg03989663,-0.47816411122697794,-0.34834505144683625,True,0.41325458133690707
cg03991152,-0.8626174401034881,-0.4005035437219477,True,0.6315604919127179
cg03995457,-0.10465179552034223,-0.37527916265104105,False,0.23996547908569166
cg03998066,-0.04114794779934771,-0.1177247675045482,False,0.07943635765194795
cg03998606,-0.35389480583073546,-0.702976471229733,True,0.5284356385302342
cg04001668,-0.3067601276731016,0.42189911947933345,False,0.36432962357621756
cg04004754,0.622701308407322,1.0859077180576593,True,0.8543045132324907
cg04004768,-0.3456815910876474,-0.10823272105510148,False,0.22695715607137446
cg04004830,-0.33808447185481183,-0.606342859632795,True,0.4722136657438034
cg04010915,-0.34535974409758324,-0.062444013629069865,False,0.20390187886332656
cg04012857,0.25337087280312887,0.1920823626431689,False,0.2227266177231489
cg04013650,-0.6662917404565616,-0.1776971356113977,False,0.4219944380339796
cg04016431,0.3325161612564779,0.3145797963828155,True,0.3235479788196467
cg04021733,-0.9394521216598555,-0.20678092842418355,False,0.5731165250420195
cg04022561,-0.231042329964806,-0.5674959157287077,False,0.39926912284675686
cg04040884,-0.8667707264564317,-0.3587407858671895,True,0.6127557561618107
cg04049508,-0.8377336974204035,0.22073698099011604,False,0.5292353392052598
cg04055874,-0.5764049581375341,-0.03950760733422091,False,0.3079562827358775
cg04058685,-0.33481350861794745,-0.3829903716360357,True,0.3589019401269916
cg04064032,-0.3834167439156311,0.4226408600967568,False,0.40302880200619395
cg04068784,-0.4064453044199511,-0.5027937506508556,True,0.45461952753540336
cg04068980,0.36478860768691196,0.2766900542305063,False,0.3207393309587091
cg04071104,0.1555570263076266,-0.28390816468050145,False,0.21973259549406404
cg04073296,-0.970008956958517,-0.43109236280649876,True,0.7005506598825079
cg04074321,-0.3415003991470757,-0.2323333817358096,False,0.28691689044144264
cg04086097,0.355100980483773,-0.15270159643474113,False,0.2539012884592571
cg04088524,-0.37507615240581293,-0.909958856831877,True,0.6425175046188449
cg04091768,-0.8600897709170431,0.06934402195765035,False,0.4647168964373467
cg04093349,-0.19146076379711446,0.13103676175294712,False,0.1612487627750308
cg04098585,0.43215377934989313,0.5244266652463548,True,0.478290222298124
cg04101755,0.31464319756263204,-0.21118195350849056,False,0.2629125755355613
cg04102510,-0.3661882485756872,-0.36675497490423903,True,0.3664716117399631
cg04104579,-0.25074953738818045,-0.5220250947853843,False,0.38638731608678234
cg04105014,-0.055192424792036295,-0.12258292380593663,False,0.08888767429898646
cg04105416,-0.2806107915666156,0.033795883991876274,False,0.15720333777924594
cg04110750,-0.9032219559499038,-1.2218717343395864,True,1.062546845144745
cg04110886,-0.10364764336451682,-0.18243778299849842,False,0.14304271318150763
cg04117530,0.05728005988011697,-0.1733123842613534,False,0.11529622207073519
cg04117801,0.014359682668090542,-0.2752032534761344,False,0.14478146807211248
cg04120842,-0.6186745395447774,-1.529770011476177,True,1.074222275510477
cg04122858,-0.4661326475774665,-0.10261235837724707,False,0.2843725029773568
cg04125586,-0.5401733431741784,-0.11364429757286143,False,0.3269088203735199
cg04130557,-0.6563859003779745,0.18648235833676538,False,0.42143412935736996
cg04137530,-1.1464922869266791,-0.2876337131704989,False,0.717063000048589
cg04147906,-0.29861863804179994,0.1253350650147037,False,0.21197685152825183
cg04148467,-0.8141934674353858,-0.17056492880279242,False,0.4923791981190891
cg04156650,0.25542333550636354,-0.18729568062003138,False,0.22135950806319746
cg04157161,-0.4743729455923454,0.23811261433127287,False,0.35624277996180914
cg04159215,0.09046105511312125,-0.035499133167959634,False,0.06298009414054044
cg04159903,0.19271827701015232,-0.42787889357536807,False,0.3102985852927602
cg04160501,0.3455189707934285,0.14367528147534372,False,0.2445971261343861
cg04163967,0.5665172859441173,-0.3699474542979875,False,0.4682323701210524
cg04167096,0.1793387486593389,0.07663448149773905,False,0.12798661507853898
cg04173586,-0.08717543088837126,-0.39072331014643413,False,0.2389493705174027
cg04180623,-0.19139551450322032,-0.055541899734039335,False,0.12346870711862983
cg04185382,0.23202437935313233,0.6213931180517889,False,0.4267087487024606
cg04193970,0.07745986913066719,-0.4287377184839605,False,0.2530987938073138
cg04196143,0.007207563782529403,0.17311817746024524,False,0.09016287062138732
cg04198562,-0.09776506742262282,0.2758877443373065,False,0.18682640587996466
cg04204188,-0.6623597647955896,-0.5117935104298011,True,0.5870766376126954
cg04206484,0.12845893469412195,0.18993311231485302,False,0.15919602350448747
cg04206699,-0.1294310865234841,-0.0008365081915856148,False,0.06513379735753486
cg04209595,-0.37463720554002633,0.008302299845883154,False,0.19146975269295474
cg04212021,0.38876075847376446,-0.4525101724005596,False,0.420635465437162
cg04213522,0.032423335308976536,0.17455531101603375,False,0.10348932316250514
cg04214459,-0.3833736099291114,-0.43037208107128844,True,0.4068728455001999
cg04214938,-0.4865342785479336,-0.5326406161844112,True,0.5095874473661723
cg04217778,-0.21697468369734013,-0.23694708167800943,False,0.22696088268767478
cg04219977,-0.1220507618542959,-0.0330119716574276,False,0.07753136675586175
cg04224025,0.6228339566698009,0.4139266908745873,True,0.5183803237721941
cg04231905,-0.37213338864060624,-0.21254941920199294,False,0.2923414039212996
cg04234708,-0.23442104624052704,-0.2620550659562885,False,0.24823805609840777
cg04236915,-0.646648074906107,-0.27885089558647586,False,0.46274948524629145
cg04236924,0.052448736180146754,0.25215148229067624,False,0.15230010923541148
cg04238983,-0.09177938192734286,-0.05970647859714592,False,0.07574293026224439
cg04245402,0.11720447074660532,-0.19819084787112454,False,0.15769765930886492
cg04254487,0.21816230125812677,-0.28293325961282295,False,0.2505477804354749
cg04258189,-0.4888756748426712,-0.24830757508558524,False,0.36859162496412823
cg04261529,-0.6386302267000984,-0.4319245446274991,True,0.5352773856637987
cg04272355,-0.07925556246219928,-0.056838179792191176,False,0.06804687112719524
cg04273604,-0.06768510952966025,-0.12755368968531308,False,0.09761939960748667
cg04273763,-0.29991799787059525,0.024852333398430133,False,0.1623851656345127
cg04274356,-0.23867719126488862,-0.09083774197004886,False,0.16475746661746873
cg04275506,-0.7121720058879465,-0.021921926865411747,False,0.3670469663766791
cg04275695,-0.0820365219990048,-0.22503142727643036,False,0.15353397463771756
cg04276084,-0.22715690523300705,0.10627905318003711,False,0.1667179792065221
cg04280772,-0.7096235650490343,-0.3161318933064487,True,0.5128777291777415
cg04286737,0.35421119932177203,0.22819169962827507,False,0.2912014494750236
cg04290171,-0.3994021246957971,-0.0571872944613388,False,0.22829470957856796
cg04291024,-0.29176223393940265,0.23179995570478487,False,0.2617810948220938
cg04293328,-0.7662038367478244,-0.183345896161454,False,0.47477486645463923
cg04300159,-0.47786051958088055,-0.3381441676433954,True,0.40800234361213794
cg04301742,-0.26693616878140985,-0.0986822453698046,False,0.18280920707560722
cg04303335,-1.0076171491355446,0.058189252129039186,False,0.5329032006322919
cg04304687,-0.008329662436116663,-0.3645707515394426,False,0.18645020698777962
cg04309214,-0.6480600029937824,0.2644775866959251,False,0.4562687948448537
cg04314361,0.009930758097538043,-0.030275963648188648,False,0.020103360872863345
cg04314711,-0.10257330970555235,-0.10704381325075817,False,0.10480856147815526
cg04314978,0.367180152795552,0.11708185782508423,False,0.24213100531031811
cg04317344,-0.3664206461505413,-0.3550841451104348,True,0.36075239563048805
cg04317926,0.1073990350267354,-0.026524659004060248,False,0.06696184701539783
cg04318327,-0.4777596384186896,-0.34021531262096066,True,0.40898747551982517
cg04322572,-0.5039902168084867,0.05371958631906746,False,0.27885490156377707
cg04329382,-1.0093395216263137,-0.43480816609448625,True,0.7220738438604
cg04330597,-0.4016542788394618,0.12943895314502135,False,0.2655466159922416
cg04330884,-1.0107474578289852,-0.29539964160237364,False,0.6530735497156794
cg04332442,-0.07521851310519619,-0.022626739970435288,False,0.04892262653781573
cg04334499,-0.4060603044859851,0.03839681296896872,False,0.22222855872747693
cg04337594,-0.9279553595739021,-0.2457236386040758,False,0.5868394990889889
cg04337828,-0.26804757585315975,-0.44708282680147704,False,0.3575652013273184
cg04343928,0.7252145746669962,-0.1630853238400783,False,0.44414994925353724
cg04347477,0.6242530082883342,-0.3105374108626023,False,0.4673952095754682
cg04348273,-0.1721022892017334,-0.11872666851899175,False,0.14541447886036257
cg04349839,-0.2925960112256951,-0.11299260061567253,False,0.20279430592068382
cg04351205,0.2231288039860981,0.1108196922281728,False,0.16697424810713546
cg04362711,-0.730199343014257,0.5093238704137023,False,0.6197616067139797
cg04363282,-0.5267373740095641,-0.2120483233715839,False,0.369392848690574
cg04365699,-1.119441427873373,-0.18911626379980165,False,0.6542788458365874
cg04366815,-0.05899871580739672,-0.01721651876716222,False,0.03810761728727947
cg04367216,-0.4498885609985072,-0.1601441793881038,False,0.3050163701933055
cg04370442,-0.39593998423956867,-0.056954127972489,False,0.22644705610602883
cg04379124,-0.6841851925343372,-0.00943849135242113,False,0.34681184194337916
cg04384689,-0.5707217549873687,-0.6705573653312416,True,0.6206395601593051
cg04396791,0.1852952678440241,-0.1953210277716084,False,0.19030814780781624
cg04398285,0.37292472291771483,0.03482453766594098,False,0.2038746302918279
cg04411201,-0.057687388122529805,0.05956009565799923,False,0.05862374189026452
cg04420889,-0.02435143688645644,-0.23135541187493844,False,0.12785342438069744
cg04420917,-0.46669376246360167,0.15284089220856756,False,0.3097673273360846
cg04421891,-0.609079862713699,-0.3523985479751559,True,0.48073920534442743
cg04425617,0.47330031998938804,-0.09508755820487863,False,0.2841939390971333
cg04428071,,-0.7586590055668964,False,
cg04428290,-1.0694144455427035,0.11850667987372768,False,0.5939605627082156
cg04434909,-0.7484848900979513,0.23531062996991328,False,0.49189776003393226
cg04435975,-0.6792866851568595,-0.5000457503035963,True,0.5896662177302279
cg04436847,-0.14650852763300315,-0.2554862801184372,False,0.20099740387572018
cg04436994,-0.668024908718338,-0.033052922839470734,False,0.35053891577890434
cg04441857,-0.22963725385663344,-0.1352573244688379,False,0.18244728916273567
cg04449108,0.16880691151131763,0.3653158657086489,False,0.26706138860998324
cg04454285,0.4728692221273007,-0.45023624789739,False,0.46155273501234534
cg04461859,-0.8112101503907527,-1.4075674961156524,True,1.1093888232532025
cg04462567,-0.16118040314549484,-0.5445585409216452,False,0.35286947203357005
cg04462662,-1.0311350369284584,0.12095778484521795,False,0.5760464108868382
cg04466840,0.49084966827930077,1.0259065087272417,True,0.7583780885032712
cg04466898,0.2568310561328621,-0.8988401647608295,False,0.5778356104468458
cg04484550,0.4156529835735048,-0.2106289577466076,False,0.3131409706600562
cg04486886,-0.49990591637356213,-0.5271158618486677,True,0.5135108891111149
cg04490478,-0.3791503517928041,-0.440529895937996,True,0.40984012386540003
cg04494750,-0.41999806962087094,-0.085332577417546,False,0.25266532351920845
cg04497684,-0.06354192733000653,-0.22677342320787394,False,0.14515767526894024
cg04497889,-0.7283205095190228,0.13417481841380563,False,0.43124766396641423
cg04499514,0.06870695930771574,-0.38895658801430355,False,0.22883177366100965
cg04503340,-0.9262214343533144,-0.15196036568235025,False,0.5390909000178323
cg04507915,-0.4515577438427342,-0.3545778682900542,True,0.40306780606639425
cg04508984,-0.37004130147953823,0.08049503964988075,False,0.2252681705647095
cg04509221,-0.5322440774369963,0.05948931075707691,False,0.2958666940970366
cg04513411,-0.5449766282299057,-0.46607734313293886,True,0.5055269856814223
cg04514047,-0.5918295422100157,-0.446981730481208,True,0.5194056363456119
cg04514998,-0.06592116690418233,-0.32641869865864154,False,0.19616993278141193
cg04517263,-0.2572000522215868,-0.5833898949764678,False,0.4202949735990273
cg04522310,0.9498009831897659,0.5598673411555634,True,0.7548341621726646
cg04523868,-0.03218631764933683,-0.8207618976623406,False,0.42647410765583876
cg04528931,-0.0672894578247265,-0.07262639123082536,False,0.06995792452777594
cg04529078,-0.8478996527789051,-0.3191669730448264,True,0.5835333129118657
cg04531363,-0.04238286303382543,-0.014575334661553516,False,0.028479098847689472
cg04531756,-0.01642695688637827,0.5131192015060234,False,0.26477307919620086
cg04533276,0.1692305198264879,0.10397766038205314,False,0.13660409010427052
cg04537185,-1.3160894185229208,-0.21147392836163115,False,0.763781673442276
cg04546097,0.11768697112079246,0.23395819728321562,False,0.17582258420200403
cg04546205,0.18299395359143983,-0.40486353977230366,False,0.29392874668187174
cg04548715,-0.05134007101564414,-0.006428066890920341,False,0.02888406895328224
cg04552555,0.3071779376882138,-0.2069122957649671,False,0.2570451167265905
cg04554131,-0.6315652073709055,-0.1611204658521546,False,0.39634283661153
cg04560029,-0.9509679812621672,-0.361742047606549,True,0.6563550144343581
cg04566037,-0.4692480128856601,-0.23778394782103182,False,0.35351598035334597
cg04567323,-0.16697869610018157,-0.0972341453200519,False,0.13210642071011675
cg04576182,0.8579373067349972,0.6308419340140844,True,0.7443896203745408
cg04579966,0.3442228918561465,0.11955672065475564,False,0.23188980625545108
cg04586041,-0.22077591400059235,0.5897071416516,False,0.4052415278260962
cg04586579,0.27872264789346474,-0.05633222448968707,False,0.1675274361915759
cg04587220,0.027955814179897436,0.44103968058935933,False,0.2344977473846284
cg04592811,0.012182566441330134,-0.011937669978337596,False,0.012060118209833865
cg04593859,-0.015320427291433576,-0.20129719742207478,False,0.10830881235675417
cg04597393,0.3745583845649817,-0.39428267659385235,False,0.38442053057941705
cg04600795,-0.46713726708213466,0.17056996930802476,False,0.31885361819507974
cg04604692,-0.7364211945534133,-0.6150716679237779,True,0.6757464312385956
cg04606170,-0.7515386600859181,-0.6908344187203092,True,0.7211865394031136
cg04608582,-0.6681668296765845,-0.5969182828798201,True,0.6325425562782023
cg04609499,-0.08285653961127501,-0.11994826316427144,False,0.10140240138777323
cg04615639,-0.581641407012155,-0.7320357982488924,True,0.6568386026305237
cg04615865,0.7441388990139933,0.17476150196435422,False,0.4594502004891738
cg04617606,-0.4848684558955646,-0.08136660661873374,False,0.28311753125714917
cg04623371,0.17971671536439424,-0.21011517865563367,False,0.19491594701001397
cg04625338,-0.10583924643304513,-0.4057305725678166,False,0.25578490950043087
cg04627183,-1.0244758533497778,0.016783729971455587,False,0.5206297916606166
cg04628369,-0.22209792318801552,-0.1681488901893629,False,0.19512340668868922
cg04628438,-0.38510096569502794,0.03326234133173248,False,0.20918165351338022
cg04632069,0.34146174306874655,0.1234805403575517,False,0.23247114171314912
cg04640834,-0.9645128961576577,-0.3611789917992994,True,0.6628459439784785
cg04643690,0.11154224127173944,0.050758268640539415,False,0.08115025495613942
cg04654299,-0.5817418209652588,-0.2112653211951147,False,0.39650357108018675
cg04655481,0.08542823342264434,0.13931320262234426,False,0.11237071802249429
cg04656451,-0.4390307542210912,-0.49418381347638346,True,0.46660728384873734
cg04671971,0.504685694086535,-0.03518407584449158,False,0.26993488496551327
cg04677833,0.27389831377978374,-0.21040228995963028,False,0.242150301869707
cg04678315,0.4637019703703367,-0.45619838982645344,False,0.45995018009839506
cg04678644,-0.003915706495003953,-0.6941892699864547,False,0.3490524882407293
cg04678916,-0.058573120043138915,-0.31099661793757327,False,0.1847848689903561
cg04682193,-0.21210519953824566,-0.24113386537708553,False,0.22661953245766558
cg04683210,-1.1999382157319658,-0.20163700312871582,False,0.7007876094303408
cg04685228,0.08957471472571565,0.5630194811635101,False,0.32629709794461287
cg04690998,0.0944436865708693,-0.06910913180688566,False,0.08177640918887748
cg04700648,-0.6528072948316714,-0.6602451016914918,True,0.6565261982615815
cg04706627,-0.09033206030275462,-0.050684630617458405,False,0.07050834546010651
cg04713634,-0.35418056032969875,0.0868301838567866,False,0.22050537209324267
cg04724556,-0.9537767851187906,-0.5062119743776328,True,0.7299943797482117
cg04726013,0.5478557223479891,0.0915908584159963,False,0.3197232903819927
cg04726091,0.17160820185254283,-0.3079592914279308,False,0.23978374664023683
cg04738673,-0.028174759127533183,-0.6111184547205076,False,0.3196466069240204
cg04741284,0.5374500136041317,-0.3246223741304533,False,0.4310361938672925
cg04747007,-0.2051646386844674,0.2249040796071094,False,0.2150343591457884
cg04747036,-0.4487071865553217,0.08515632655076602,False,0.26693175655304385
cg04749840,-0.5731718049932744,-0.4494158442943916,True,0.511293824643833
cg04753163,-0.22474544014999334,-0.13362995470522449,False,0.17918769742760893
cg04754652,0.04180011381069757,-0.4574063186725624,False,0.24960321624162998
cg04757806,-0.05889816166877732,-0.1921956787384051,False,0.1255469202035912
cg04767756,-0.4222587234211583,-0.7446015958187611,True,0.5834301596199597
cg04770088,0.09331909923371519,-0.03239075619175647,False,0.06285492771273583
cg04771838,0.45654042531252814,-0.6087920629584874,False,0.5326662441355078
cg04774043,-0.2764640936879019,-0.13824888221636644,False,0.20735648795213418
cg04777091,0.07140751415800736,-0.3110096141759791,False,0.19120856416699322
cg04778178,-0.5332466339196281,0.02619734025315034,False,0.27972198708638923
cg04779752,0.16237889804367425,0.4988853352589539,False,0.3306321166513141
cg04780984,-0.6091210781114831,0.21712510154351197,False,0.4131230898274975
cg04781580,-0.05000531403583949,-0.2637820821070235,False,0.1568936980714315
cg04784315,-0.03379608428747024,0.0777377541600269,False,0.05576691922374857
cg04785083,-0.21748298781226602,-0.14272828870626983,False,0.18010563825926793
cg04785931,0.27097465594772513,-0.06452667472529397,False,0.16775066533650956
cg04795700,0.11929953327568274,-0.4237057825749873,False,0.271502657925335
cg04798016,0.12593056172116138,0.015376357887909435,False,0.07065345980453541
cg04800503,0.5209890927313082,-0.2635309538448472,False,0.39226002328807774
cg04801779,-1.4675044247583044,-0.18275278124606845,False,0.8251286030021865
cg04809093,-0.4394686653514827,-1.2686572831457394,True,0.8540629742486111
cg04821009,-0.2460008149140531,-0.2699513655825031,False,0.2579760902482781
cg04821042,-0.2459884729854236,-0.2619784932985775,False,0.25398348314200053
cg04822621,-0.07815583753418688,-0.2513148409000851,False,0.16473533921713598
cg04831795,-0.14417916822843346,0.26483673099185556,False,0.2045079496101445
cg04833731,0.5149056678430711,-0.33623684017055033,False,0.42557125400681073
cg04833853,-0.7518542248200075,0.14900315241406806,False,0.4504286886170378
cg04835995,0.37673588850986617,0.22683030241031907,False,0.30178309546009263
cg04839706,-0.4098674772702496,-0.2963107041625759,False,0.3530890907164127
cg04844534,-0.7013941155485995,-0.2638503812431662,False,0.48262224839588286
cg04844995,-0.8552660872837874,-0.5949311712106706,True,0.725098629247229
cg04848682,-0.48700874345842626,0.04449502255886485,False,0.26575188300864555
cg04850059,-0.5927680991962023,-0.570534539121189,True,0.5816513191586956
cg04853995,-0.6593340996253395,-0.3569118659617348,True,0.5081229827935372
cg04858553,0.20344708499494046,-0.22158447740914594,False,0.2125157812020432
cg04859102,0.02785670012260548,0.04565623145877061,False,0.036756465790688045
cg04865531,-0.2583543099671349,0.12358076201638565,False,0.19096753599176025
cg04872593,0.5695681014005276,-0.08029004149427155,False,0.3249290714473996
cg04872689,-0.04031655280920816,-0.34991494731710965,False,0.1951157500631589
cg04873833,0.24718500170623833,0.11214125824574754,False,0.17966312997599293
cg04874580,-0.0793454477755174,0.4447201396304207,False,0.26203279370296906
cg04874795,-0.21525486242408917,-0.5089896016854799,False,0.36212223205478455
cg04880751,0.9106024979482362,0.3506263183512866,True,0.6306144081497614
cg04883472,-0.24998302147207246,0.04041628856907108,False,0.14519965502057178
cg04885581,-0.318854784696947,-0.1417165227148784,False,0.2302856537059127
cg04886934,-1.0532689498829078,-0.6667379578866339,True,0.8600034538847708
cg04887172,0.3616144484805822,-0.06633260856823317,False,0.2139735285244077
cg04889043,-0.2149055442706668,-0.15272676707565597,False,0.1838161556731614
cg04892182,-0.5258972263598768,-0.8701974026374737,True,0.6980473144986752
cg04897504,-1.1352960081484322,-0.11247527757593309,False,0.6238856428621826
cg04900186,0.030471972200856887,0.5971885639893377,False,0.3138302680950973
cg04904609,-0.938928313398131,-0.5983561948991701,True,0.7686422541486506
cg04907257,0.4083827398557151,-0.4257782217391975,False,0.4170804807974563
cg04910662,-0.4071895855334633,0.2809110490304342,False,0.34405031728194874
cg04910877,-0.018722411770892223,-0.2764824352340201,False,0.14760242350245617
cg04911139,-0.442382074659842,-0.23207706599049951,False,0.33722957032517076
cg04915044,0.5359752575874974,0.7487000692657494,True,0.6423376634266234
cg04915566,0.032543588200316824,0.05534900244925496,False,0.04394629532478589
cg04917160,-0.29480888590516635,-0.7583539632212518,False,0.5265814245632091
cg04917446,-0.5163751661124163,-0.2590773676182458,False,0.38772626686533107
cg04919234,-0.6400650395895309,-0.6997540991735381,True,0.6699095693815345
cg04924511,-0.14108187562064414,-0.5169514983939182,False,0.32901668700728115
cg04927360,0.0998198290578146,0.0987178600078198,False,0.0992688445328172
cg04929759,0.17044267520512146,-0.5753031392821782,False,0.37287290724364985
cg04938335,,-1.6518538979340964,False,
cg04949981,-0.29342754025306206,-0.16398532976134167,False,0.22870643500720186
cg04950914,-0.6671176256823996,-0.3217196101224071,True,0.4944186179024034
cg04956801,-0.6432939145293047,0.168174419255296,False,0.40573416689230035
cg04958236,0.3670827380069368,0.2879242716412068,False,0.3275035048240718
cg04960065,0.351595932473591,-0.6189048197888136,False,0.4852503761312023
cg04962027,-1.7747852610690553,-0.42909814526986845,True,1.1019417031694618
cg04963089,0.4402610437028978,0.010252028667038752,False,0.22525653618496827
cg04965200,-0.7158001882109094,-0.4272111139114545,True,0.571505651061182
cg04978343,0.196890525827672,0.22131603091120625,False,0.20910327836943912
cg04987122,0.08015983264470154,0.3433918757325692,False,0.21177585418863537
cg04989070,0.2160268357751659,0.1277515360404181,False,0.171889185907792
cg04989278,0.10580280895008182,-0.3611031025290243,False,0.23345295573955305
cg04994456,-0.9061374504789003,0.19072097884741887,False,0.5484292146631595
cg04999352,-0.6277375438745424,-0.2518036224165423,False,0.43977058314554235
cg05002602,-0.04443004180181732,-0.2418148963112947,False,0.143122469056556
cg05012239,-0.2999685391925813,0.1068326638399885,False,0.20340060151628492
cg05019826,-0.4257357878526779,-0.32066757520460515,True,0.3732016815286415
cg05023415,-0.09837482964129468,0.39866543693541606,False,0.24852013328835537
cg05029312,-0.3111828636821706,-0.10487624638665534,False,0.20802955503441295
cg05036937,-0.35694417758745345,-0.059553615782005354,False,0.2082488966847294
cg05048624,0.22992697961119546,0.3097741868245566,False,0.269850583217876
cg05051393,-0.558176198557798,-0.050329768546437365,False,0.30425298355211766
cg05055703,-0.9200832187035433,-0.13231851148281895,False,0.5262008650931811
cg05060949,0.3534687314571928,0.7981137738996367,True,0.5757912526784148
cg05060976,-0.8322075930235416,-0.6401825867057201,True,0.7361950898646309
